C Frauenstein,8.71,128.1866667,6
C Gamage,7,70,0
C Ganapathy,6.125,71.59,1
C Gunasinghe,0,0,1
C Jonker,13.33166667,136.035,7
C Karunaratne,0.5,121.665,1
C Kieswetter,31.69714286,126.4928571,4
C le Roux,2.5,50,5
C Madan,32.125,105.4225,7
C Mathurin,19.5,79.59,7
C Munro,28.88714286,139.6671429,6
C Musoko,0,0,7
C Nanda,0,59.09,1
C Overton,7.25,100.2766667,1
C Pervez,0,25,5
C Pietersen,30.165,127.6,6
C Piumal,0,400,8
C Rajapaksa,2.5,25,9
C Rushworth,1.75,36.90166667,7
C Saini,10.66,106.66,8
C Salley,16,88.88,0
C Samantha,0,0,2
C Samboer,6.5,108.33,0
C Sawad,1,33.33,1
C Sudharaka,1,33.33,8
C Thirimanne,20.25,188.37,9
C Tshiki,28.83333333,92.05333333,6
C Viljoen,15.064,101.568,6
C Waiswa,14.83333333,100.0033333,1
C White,13,92.85,6
C Wright,0,0,4
C Zhuwao,16.52714286,121.33,0
CA Dry,2.666666667,61.11,7
CA Ingram,27.37375,130.43375,6
CA Lewis,0,0,6
CA Lynn,26.64714286,128.9671429,9
CA Morris,10.6875,110.9925,4
CA Philipson,22.1875,111.6425,0
CA Pujara,25,99.41142857,7
CA Rose,2.2,34.666,7
CA Soper,0,76.19,0
CA Thyssen,15.31833333,130.06,6
CA Williams,0,200,5
CA Young,0,25,5
CAH Barron,7.5,32.605,1
CAH Stevenson,0,0,8
CAJ Meschede,13.11666667,116.2183333,1
CAJ Morris,1,66.66666667,7
CAK Rajitha,3,60.71,5
CAK Walton,20.55571429,102.8785714,7
CAM Madusanka,0,100,5
Carl Cachopa,30.73333333,122.8766667,6
CB Bailey,0,0,8
CB Cooke,24.215,142.2266667,0
CB Hampson,7,63.63,1
CB Keegan,5.355,90.77,7
CB Mpofu,8.875,82.1525,7
CC Alexander,31,114.81,9
CC Benham,12.14,87.08666667,5
CC Charlery,6,30,8
CC Lewis,2,50,1
CC Young,0,0,7
CD Barnwell,18.6325,114.4375,6
CD Cannonier,3,42.85,8
CD Collymore,4,66.66,0
CD Crowe,9,112.5,6
CD Cumming,27.468,127.914,6
CD de Lange,4.833333333,61.66666667,8
CD Fletcher,19.685,110.39,5
CD Hartley,18.7125,96.08125,1
CD Hopkinson,13.66,107.89,1
CD Kumarasinghe,12,85.71,1
CD McMillan,17.33,119.54,6
CD Nash,25.79,122.3211111,1
CD Roberts,0,114.28,5
CD Wallace,21.125,129.5675,1
CD Whelan,1.166666667,60.95,1
CD Wright,30.66,90.19,0
CDJ Dent,19.48833333,109.0416667,5
CE McConchie,1.886666667,47.22,6
CE Shreck,7,73.075,5
CEW Silverwood,25,83.33,9
CF Hughes,18.07375,107.19375,2
CF Jackson,3,75,5
CF Schoeman,21.5,85.23666667,6
CF Snyman,1.75,26.92,7
CFK van Wyk,21.8375,110.91125,0
CG Bosch,4,199.995,7
CG Burnett,0,0,8
CG Greenidge,0,0,2
CG Khurana,16.08,103.425,5
CG Taylor,19.465,119.4,6
CG Wijesinghe,22.66666667,97.27333333,5
CG Williams,22.17333333,122.2933333,9
CH Gayle,41.42777778,144.6544444,7
CH Morris,21.13333333,143.635,8
CH Raubenheimer,0,25.64,7
Chetan Sharma,25.54,78.16,8
CI Akello,0,50,7
CJ Adams,23.66,114.51,1
CJ Alexander,5.0625,55.38875,2
CJ Anderson,20.025,143.0125,5
CJ August,0.5,31.73,5
CJ Bodenstein,15,98.36,8
CJ Borgas,16.86571429,120.1828571,4
CJ Botma,3,35.29,0
CJ Bowes,20.5375,72.545,8
CJ Boyce,8.3,83.05,1
CJ Chibhabha,27.265,116.48375,7
CJ Dala,2.7,74.544,1
CJ Duval,1,40,6
CJ Ferguson,24.99375,115.54125,8
CJ Gandhi,23.166,125.086,9
CJ Gannon,5.2,47.73,1
CJ Green,4.5,94.285,0
CJ Haggett,4.333333333,93.18,6
CJ Jordan,16.74285714,102.2842857,5
CJ Liddle,5.571428571,44.79714286,7
CJ Marrow,2.5,22.725,6
CJ McKay,9.132222222,104.9755556,0
CJ Merchant,20.57,108.27,6
CJ Nevin,12.95666667,103.4866667,0
CJ Russell,0,22.22,6
CJ Simmons,21.2425,157.08,5
CJ Taylor,4.75,65.055,5
CJA Amini,17.25333333,102.5766667,7
CJC Wright,1.6875,74.5525,5
CJD de Villiers,5.198,76.964,7
CJK Hodge,0,0,5
CJL Rogers,16.2825,109.14,1
CJM Sabburg,21.5,83.38,1
CJO Smith,11.75,52.22,1
CK Akshay,9.75,146.525,7
CK Chundawat,30.08,126.275,6
CK Coventry,20.54333333,133.18,0
CK Kapugedera,22.23777778,121.7822222,6
CK Kruger,6,76.59,2
CK Langeveldt,6.142857143,65.15571429,1
CK Paul,5.83,65.305,6
CKB Kulasekara,16.4575,125.04625,1
CL Cairns,19.12,128.57,1
CL Herring,27.5,144.73,7
CL le Roux,11,64.7,7
CL Rogers,13,144.44,5
CL Simon,6.5,86.66,7
CL White,28.24111111,118.54,0
CM Durham,0,0,6
CM Gautam,16.684,106.576,6
CM Kirsten,4,57.14,0
CM Smith,0,125,6
CM Spearman,15.475,112.145,6
CM Tejas,4.5,37.5,1
CM Willoughby,1,82.5,0
CM Wright,0,0,8
CMKK Wijerathne,0,100,6
CMKK Wijeratne,0,0,8
CMW Read,30.82777778,133.0877778,6
CN Ackermann,27.23666667,98.24166667,5
CN Kent,26.58,92.415,1
CN Miles,0.666666667,116.6666667,8
CO Obuya,41.96714286,135.97,6
CP Ashling,3,66.66,6
CP Murtagh,16.5,66,6
CP Savage,12.83333333,75.40333333,9
CP Schofield,11.73,102.7475,3
CP Simpson,17.62,112.86,1
CP Tremain,4.6,59.814,7
CP Weerasinghe,0,0,7
CP Wood,9.35,120.42,6
CR Amini,21.5,94.605,5
CR Brathwaite,12.23833333,127.4533333,1
CR Dolley,3.875,26.7225,0
CR Ervine,21.875,115.3016667,5
CR Foggo,8.165,123.945,1
CR Jones,19.08333333,115.13,1
CR Pathak,12.27666667,68.19,5
CR Pedersen,47.33,86.58,9
CR Swan,0,0,6
CR Taylor,10,111.11,1
CR Woakes,24.86444444,128.0611111,1
Craig Cachopa,28.77,127.79,7
CRD Fernando,1.8125,66.94375,6
CRM Douglas,5.33,64,1
CS Baugh,15.64833333,128.0766667,5
CS Delport,20.56714286,112.2828571,7
CS Fernando,11,133.33,6
CS Jani,22.53333333,135.9833333,1
CS MacLeod,26.09571429,111.8714286,7
CS Martin,1.2,25.896,7
CS Sandri,28.745,127.58,6
CS Smithen,20,166.66,8
CT Bancroft,24.33333333,117.5066667,3
CT Gaja,0,162.5,1
CT Mutombodzi,6.466666667,82.91,7
CT Perren,17,106.25,6
CT Telesford,12,85.71,4
CT Tremlett,4.714285714,69.98142857,4
CU Jayasinghe,17.66,126.204,1
CU Saunders,0,0,0
CV Milind,7.86,111.8666667,2
CV Stephen,0,75,6
CW Coombe,8.5,86.155,4
CW Emmanuel,14,66.66,7
CW Henderson,9.61,91.836,2
CW Perchard,10.5,87.5,6
CW Vidanapathirana,2.071428571,49.31857143,9
CW Walwyn,1.5,25,6
CWJ Fortune,0,156.6666667,6
CZ Harris,44.66666667,115.3266667,6
D Bennie,9,81.81,6
D Bishoo,3,73.68,7
D Botha,15.08333333,103.095,7
D Brand,27.2,134.65,6
D Bruwer,7,58.33,2
D Chakrabarty,37,168.18,7
D Chauhan,0,80,6
D Cleaver,25.81,120.695,9
D Daesrath,9.4,100,0
D Dasgupta,23,115,1
D de Koker,0,0,7
D du Preez,32.36555556,133.46,5
D Elgar,37.72375,109.1875,1
D Evans,6,37.5,1
D Fernando,0,50,1
D Ganga,17.276,105.264,6
D Gangoda,2,50,6
D Gough,26,136.84,1
D Gunaratne,0,0,5
D Hettiarachchi,2.5,52.08,7
D Hewitt,12.75,97.49,5
D Israni,7.833333333,52.19666667,9
D Kalyankrishna,1.333333333,29.16666667,5
D Klein,15.75,107.775,3
D Lochab,8.83,75.5,6
D Mahajan,5,58.1,8
D Matthews,1,25,1
D Mazhawidza,13.66,102.5,6
D Mohammed,4.083333333,60,1
D Muhumuza,15.995,109.085,6
D Murphy,9.6,79.6125,6
D Naren Reddy,12.66666667,90.26333333,6
D Olivier,6,38.666,7
D Paterson,2.0625,93.5125,8
D Potgieter,32.5,142.15,1
D Pretorius,23.7,146.4483333,9
D Ramdin,21.72888889,117.3044444,5
D Salunkhe,16.5,137.5,6
D Sandaruwan,0,0,6
D Singh,0,40,6
D Siva Kumar,13.25,100.88,6
D Smit,30.00111111,109.3588889,5
D Stanley,2.125,112.5,6
D Swaroop Kumar,6.83,68.06,7
D Tabby,1,16.66,5
D van Schoor,11,100,5
D Weeraratne,0,0,8
D Wickramanayaka,15.665,85.93,0
D Wiese,16.19,148.8922222,0
DA Burton,0,0,9
DA Cosker,9.944444444,78.18555556,8
DA Cruickshank,6,60,3
DA Griffiths,1.066,45.714,1
DA Hendricks,41.332,91.714,2
DA Jadeja,6.11,118.2133333,8
DA Marage,2.5,45.45,9
DA Marillier,18.16,99.09,6
DA Matthews,25,71.42,0
DA Miller,32.69125,122.93625,6
DA Payne,2.607142857,81.64285714,8
DA Ranatunga,14.4,109.09,9
DA Rankin,24.5,90.06,0
DA Tuit,23,135.29,5
DA Warner,35.19444444,142.21,6
DA Weston,0,0,1
DA Williams,28,133.33,7
DAJ Bracewell,21.96666667,181.8083333,8
Daljeet Singh,0,20.585,1
Danial Ahmed,11,55,8
Danish Aziz,54.5,128.23,4
Danish Kaneria,4.86,82.11,1
Daniyal Ahsan,14.25,90.68,0
Darya Khan,15,150,5
DAS Gunaratne,16.99,94.98666667,5
Dawlat Ahmadzai,0,66.66,9
Dawlat Zadran,5.332,110.414,7
DAYL Samarasinghe,10.4,136.84,8
DB Childs,0,31.25,1
DB Das,45.72,127.01,7
DB Hector,7,101.645,1
DB Prasanth,16.1775,93.5875,5
DB Ravi Teja,19.29375,100.2425,5
DBL Powell,0,0,0
DC Auguiste,5,62.5,7
DC Bandy,11.83,120.83,2
DC de Boorder,15.80375,123.61625,1
DC Stovell,15.89,111.325,7
DC Thomas,14.9,98.24,3
DC Udugamasuriya,14.66,84.61,6
DD Carolus,0.333333333,16.66666667,8
DD Ebrahim,8,60,1
DD Gaonkar,20.75,97.82,1
DD Hada,15.6,105.4,6
DD Masters,3.424444444,66.11666667,1
DD Prince,20.125,97.96,6
DD Sweeney,0,0,7
DD Vijithakumara,7,70,7
DDG Baartman,0,66.66,1
DDM Rajakaruna,14.5,97.41,1
DE Bernard,8.375714286,95.42571429,1
DE Bollinger,4,62.63222222,6
DE Johnson,2.75,69.885,6
Deepak Rai,6,150,6
Deepak Sharma,26,122.985,1
Delwar Hossain,1.66,62.5,9
Dewan Sabbir,0.5,25,1
DF Haasbroek,0,33.33,9
DF Watts,12.792,86.422,1
DG Bedingham,13.5,104.85,6
DG Brownlie,19.90142857,139.7014286,6
DG Cork,20.54,139.0925,1
DG Crowley,22.2,104.535,8
DG Weakley,8,88.88,3
DG Wright,1.125,45.3125,7
DGR Dhammika,3.553333333,69.52333333,0
DH Dahanayake,11,83.33,1
DH Jayasinghe,0,0,8
DH Sandagirigoda,16,123.07,1
DH Yagnik,16.88857143,111.5,6
DHA Isanka,5.71,67.78666667,7
DHAP Tharanga,30.58,115.89,6
Dhiman Ghosh,13.3,85.958,7
Dhiraj Singh,0,0,1
Dhruv Singh,24.88666667,94.79666667,7
DI Allan,16.18,86.88333333,7
DI Stevens,32.39,142.3522222,1
Digvijay Singh,26,92.85,1
DJ Anderson,15.25,124.48,3
DJ Balcombe,0,0,7
DJ Bell0Drummond,24.538,135.628,8
DJ Birch,15.42,87.8,5
DJ Bowden,12.36666667,114.0133333,6
DJ Bravo,27.04,126.8633333,6
DJ Broom,7.666666667,71.66666667,1
DJ Browne,23.5,120.51,7
DJ Cullen,2.25,64.285,1
DJ Grobbelaar,21.9875,121.405,0
DJ Harris,33.08714286,130.0871429,1
DJ Hooda,13.4775,107.715,4
DJ Hussey,30.67888889,133.8655556,5
DJ Jacobs,25.30142857,113.1585714,2
DJ Malan,34.48888889,120.7177778,4
DJ Marsh,14.375,105.235,1
DJ McLauchlan,2,66.66,4
DJ Mitchell,42.5875,106.0675,7
DJ Muthuswami,1.75,85.415,3
DJ Pagon,42,102.43,6
DJ Pattinson,4.083333333,111.505,9
DJ Pipe,19.375,119.21,8
DJ Redfern,8.07,95.42,8
DJ Reekers,13.415,138.505,9
DJ Thornely,18.74666667,106.3216667,1
DJ van Wyk,23.83333333,104.7716667,0
DJ Vilas,35.9125,123.06375,5
DJ Wainwright,6.3125,77.57875,1
DJ Watson,18.25,90.12,1
DJ White,44.52666667,113.2683333,6
DJ Willey,20.6125,129.455,6
DJ Worrall,2.665,100,6
DJG Sales,17.585,97.6375,1
DJG Sammy,15.50111111,129.0355556,2
DK Arinaitwe,11.94,94.04,9
DK Butler,0,95,1
DK Mathias,22.5,61.64,1
DK Ranaweera,83,118.57,7
DK Waghmare,16.33333333,94.35666667,8
DKC Bunn,24,71.64,4
DKH Mitchell,23.91,121.8577778,7
DKRC Jayatissa,9.58,112.5,3
DL Brangman,0,200,2
DL Brown,27.88666667,113.7783333,2
DL Campbell,0,0,6
DL Chahar,1,84.375,0
DL Hemp,25.775,102.5025,2
DL Lloyd,13.62666667,94.48333333,8
DL Maddy,28.212,128.55,2
DL Makalima,4,62.5,0
DL Mantri,4,57.14,6
DL Morgan,0,0,6
DL Piedt,11,95.156,1
DL Vettori,16.21125,106.60125,8
DLR Smith,13.67142857,106.5585714,6
DLS van Bunge,17.415,100.4475,1
DM Benkenstein,26.576,124.5,4
DM Bess,1,50,1
DM Bravo,32.93555556,118.2122222,7
DM Chauhan,1.5,42.85,5
DM de Silva,20.248,94.532,8
DM Dupavillon,0.5,216.665,7
DM George,12,109.09,7
DM Gondaria,27.22,112.2366667,1
DM Gunathilake,0,200,6
DM Hadiyal,14,126.55,2
DM Hodgson,15.45,92.07,1
DM Housego,21.875,83.6225,0
DM Mistry,12,80,5
DM Nakrani,0,0,6
DM Payne,0,0,4
DM Richards,9.25,66.34333333,8
DM Sarathchandra,6.415,90.93,1
DMAD Karunaratne,0,0,7
DMGS Dissanayake,25.33333333,117.0116667,9
DMS Sincuba,6.943333333,59.07,6
DN Hakaraia,9.9,82.76,6
DN Hunukumbura,18.91666667,100.9733333,5
DN Pathirana,14.44333333,108.0833333,1
DN Porter,0,0,1
DNA Athulathmudali,19.032,132.434,0
DNT Zoysa,15.915,129.79,9
DO Brown,18.41666667,121.21,6
DO Christian,16.864,117.326,6
DO Obuya,34.415,86.475,6
Dolar Mahmud,6.6025,90.11,7
DP Conway,49.76,116.6233333,6
DP Gohain,0,0,9
DP Gurusinghe,1.5,23.07,6
DP Hughes,28.205,100.7025,0
DP Hyatt,27.15666667,106.6816667,6
DP Michael,0,0,7
DP Nannes,4.9375,62.675,5
DP Salvi,31.665,109.4825,6
DP Sibley,49.4,119.9,1
DP Vijaykumar,1.666666667,88.88666667,7
DPIN Peiris,6.08,70.83,1
DPMD Jayawardene,28.50444444,128.5266667,6
DPSK Silva,5.5,68.75,6
DR Behera,13.74,108.7557143,1
DR Bishop,15,187.5,1
DR Briggs,6.928571429,115.4742857,7
DR Brown,4,44.44,7
DR Deeb,6.2075,60.2875,0
DR Flynn,19.08,121.6785714,6
DR Higgins,20,95.23,8
DR Martyn,19,79.16,7
DR Patel,3,75,5
DR Proctor,0,0,5
DR Salpietro,7.25,90.735,1
DR Shorey,9.996666667,76.87666667,6
DR Smith,27.29666667,129.3488889,1
DR Tuffey,7,96.33,1
DRF Weerasinghe,5.5,67.305,6
DRN de Silva,0,0,0
DRS Perera,12.25,153.12,8
DS Attri,5.5,68.75,1
DS Auwardt,0,45.45,2
DS Goswami,6.866,61.5,0
DS Harrison,5,51.11,5
DS Hutchinson,6.5825,121.875,6
DS Jadhav,28.47285714,83.12857143,6
DS Jamatia,0,200,1
DS Kulkarni,9.444444444,86.92888889,8
DS Lane,2,20,7
DS Lehmann,9,100,5
DS Lucas,1.1,36.506,7
DS Punia,25.5,112.095,1
DS Robinson,3,30,6
DS Rosier,30.05,103.518,4
DS Smith,21.32,105.43,6
DS Weerakkody,15.08333333,112.28,0
DS Wesonga,11.25,80.35,0
DSA Bell,0,108.33,1
DSD Weerasinghe,0.5,12.5,6
DSF Arsakulasuriya,0,43.75,9
DSL Ratnayake,1,50,4
DSNFG Jayasuriya,26.242,110.69,8
DT Christian,22.26555556,136.6233333,1
DT Hewathantri,12,80,5
DT Hondo,11.5,88.65,1
DT Johnston,21.468,140.246,1
DT Kottehewa,4,50,6
DT Meiring,8.66,61.9,8
DT Patil,4.833333333,116.6666667,8
DT Rowe,0,122.22,8
DT Tiripano,3.333333333,71.77166667,1
DV Shilamkar,12,60,6
DW Houpapa,10.5,105,1
DW Lawrence,14.22,97.135,1
DW Misal,17.3125,92.2625,5
DW Philmon,11.5,50,5
DW Steyn,9.175555556,96.14555556,4
DWAND Vitharana,10.25,117.14,5
DX Cato,0,0,1
DYA Davis,9,75.91333333,9
E Chauluka,3.75,26.78333333,6
E Chigumbura,31.73222222,138.3755556,1
E Gerber,0,87.5,6
E Katchay,15,60,1
E Leie,1.75,26.3875,0
E Lewis,31.59,129.804,7
E Mujaji,0,0,7
E O'Reilly,1.9,29.09,6
E Ochieng,0,60,6
E Otieno,4.5,53.27833333,6
E Rathnayake,3.5,70,6
E Schiferli,2.333333333,17.94666667,6
E Sebareme,0,0,6
E Steenkamp,8.466666667,105.3333333,8
EA Berridge,0,0,5
EA Crandon,7.583333333,72.87,7
EAA Eranga,21.25,100,1
EB Ringera,0,75,1
EC Joyce,20.04857143,93.97571429,6
EC Kriek,32.02166667,98.01333333,6
EC Rainsford,7.25,92.63,6
ED Charles,4,44.44,8
ED Ewerts,3.665,50.415,7
ED Kerkar,0,117.77,5
EG Barnard,7.625,91.775,1
EGC Young,4.683333333,77.19,7
EH Hutchinson,8.785,86.81,1
EH Kemm,36.4,98.08,1
Ehsan Adil,9.15,107.628,9
Ehsan Khan,0,131.81,7
Ehsan Nawaz,0,0,8
Ehsanullah,0,76.47,6
EHSN Silva,10.44333333,83.27666667,6
Ehtisham Sultan,0,0,1
EJ Farley,15.33,102.22,4
EJ Nuttall,15,93.75,1
EJ Powell,1,16.66,6
EJG Morgan,27.01444444,127.54,7
EJH Eckersley,15.996,101.352,1
EJM Cowan,15.86,101.3266667,1
EL Hawken,1.333333333,53.78666667,5
Elias Sunny,8.4,84.5,7
EM Moore,18.825,105.13,6
EMCD Edirisinghe,2.83,72.22,6
EMDY Munaweera,23.49428571,121.1871429,9
Emmad Ali,1.776666667,24.24,8
Emon Ahmed,0,300,6
Enamul Haque jnr,3.79,61.4575,0
EP Gulbis,22.70166667,117.185,6
EP Thompson,27.33333333,125.7566667,1
ER Dwivedi,39.13,127.4133333,9
ER Links,6.25,107.2283333,9
ES Jaure,0,0,6
ES Szwarczynski,20.58,93.4225,7
ET Smith,30,136.36,5
Ezaz Ahmed,44,141.93,2
F Behardien,28.00888889,124.2622222,6
F de Wet,15.5,135.225,6
F du Plessis,24.72333333,120.8866667,1
F Isabirye,2,40,5
F Kasteni,12.66666667,93.11,2
F Mutizwa,19.14857143,119.1114286,5
F Nsubuga,11.33,113.4466667,6
F Sayanvala,6,120,3
F Thomas,4.5,100,5
FA Klokker,20.54,100.305,1
FA Steyn,37,102.77,1
Fabid Ahmed,3,46.15,5
Fahad Babar,16.415,91.335,1
Fahad Iqbal,26.546,83.792,2
Fahad Khan,1,20,8
Fahad Masood,16.62666667,128.51,8
Fahad Tariq,2.375,132.91,2
Fahad-ul-Haq,8,61.11,7
Fahadullah Khan,0.5,91.25,1
Fahim Ashraf,9.995,106.06,7
Faisal Ahmed,7.165,45.74,0
Faisal Athar,28.29571429,102.2528571,1
Faisal Elahi,0,0,5
Faisal Hossain,22.16666667,105.6533333,1
Faisal Iqbal,19.25444444,101.8088889,8
Faisal Irfan,17,65.38,7
Faisal Mubashir,54.63666667,109.2733333,6
Faisal Naved,16.5,77.095,4
Faisal Tahir,0,0,6
Faisal Yasin,0,0,1
Faiz Ahmed,22.75,78.935,1
Faizan Asif,11.6,98.235,4
Faizan Riaz,20.04,98.36,5
Faizullah,2.5625,61.8925,6
Fakhar Hussain,11,121.425,3
Fakhar Zaman,27.395,130.655,1
Faraz Ahmed,3.571428571,55.78714286,2
Faraz Ali,9.3,81.67,1
Fareeduddin,6.5825,86.48,1
Farhad Hossain,16.6875,82.26,7
Farhad Reza,10.49,92.21428571,7
Farhan Ahmed,2,25,8
Farhan Ayub,0,0,6
Farhan Iqbal,5,58.33333333,4
Farhan Khan,13.016,81.664,1
Fariduddin,13.5,108.695,6
Farman Ahmed,15.725,82.9375,5
Farrukh Shehzad,23.145,101.7425,7
Fawad Ahmed,0.75,65.8925,7
Fawad Alam,35.17777778,126.0166667,4
Fawad Ali,8.25,76.47,6
Fawad Hussain,0,0,4
Fawad Khan,13.49875,76.81125,1
Fayyaz Ahmed,23.982,89.35,5
Fazal Niazai,24,80,5
Fazal Subhan,12.125,109.745,0
Fazl0e0Akbar,0,0,0
Fazl0e0Rabbi,4.333333333,56.66666667,8
Fazle Mahmud,17,100,0
FB Alemao,0,50,8
FC Plaatjies,0.166666667,16.66666667,8
FD Adams,14.05,98.868,6
FD Bhaja,0,56.665,6
FD Telo,16.75,107.2,6
FDM Karunaratne,13.816,94.98,8
FH Edwards,3.784285714,80.74428571,4
FJL Botha,10.33,96.87,1
FK Cowdrey,23.515,119.6775,6
FL Reifer,29.348,111.86,7
FP McAllister,0,0,9
FRJ Coleman,4.5,106.04,9
FS Crockwell,27.125,99.84,5
FV Fernando,0,0,6
FY Fazal,22.58571429,114.9714286,1
G Aparicio,3,60,1
G Banda,10,66.66,7
G Bhowmik,0,0,6
G Chabra,0,0,6
G Chapple,10.705,135.0066667,6
G Chirimuuta,12.41666667,67.95333333,3
G Clark,32.9,138.335,1
G Dukes,15.5,110.04,6
G Elaizar,9,120,7
G Evans,1,11.11,5
G Foxcroft,28,82.35,9
G Gambhir,28.85777778,120.85,5
G Gnanapragasam,0,0,8
G Goudie,7.625,151.78,6
G Keedy,1.6,56.666,4
G Khera,24,112.86,7
G Malla,18.5825,97.5525,7
G Moore,0.5,62.5,7
G Oldfield,9.5,70.37,2
G Onions,4.1,35.554,6
G Praneeth Kumar,7.33,91.575,0
G Rahul Singh,4.83,105.555,1
G Roopnarine,2,40,8
G Rowley,25.09,102.01,1
G Shankara Rao,9.75,98.815,8
G Sharma,9.284285714,60.80428571,6
G Singh,6.333333333,72.5,7
G Snyman,24.66833333,139.2866667,0
G Upadhyaya,23.995,131.5675,7
G Vignesh,24,119.87,6
G Wijekoon,5.45,109.165,8
GA Bhatia,6.5,54.16,7
GA Edmeades,28.5,162.01,0
GA Edwards,0,44.44333333,0
GA Hick,34,132.03,5
GA Jathar,16,100,8
GA Lamb,12.585,92.0325,1
GA Manou,8.62,99.13,6
GA Rogers,0,76.665,6
GA Singh,20.61,104.97,9
GA Stuurman,1.833333333,36.66666667,5
GA Venter,13,108.33,2
GA Vries,0,19.44333333,6
GA West,0,0,9
GA Williams,11,78.57,0
GACR Perera,15.918,142.546,4
Gagandeep Singh,0.5,25,2
Ganesh Satish,17.542,95.164,1
GAS Perera,1.66,41.66,6
GASK Gangodawila,8.132,84.27,3
GAT Mamhiyo,2.5,37.5,7
Gauhar Ali,8.114285714,128.05,6
Gazi Salahuddin,25,90.9,1
GB Gaikwad,19.9575,110.9825,8
GB Hogg,13.25,83.03833333,0
GB Poddar,34.4625,121.91,0
GC Batticciotto,18.27666667,95.90333333,7
GC Pretorius,26.165,133.095,4
GC Smith,25.864,112.104,6
GC Stevens,5,69.64,9
GC Tonge,7.5,76.43571429,8
GC Viljoen,6.5,128.272,6
GC Wilson,20.01444444,96.33888889,1
GCM Fernando,15.5,96.875,3
GD Clough,7,140,7
GD Cross,18.41428571,129.3871429,5
GD Drummond,6.416666667,78.24833333,5
GD Elliott,25.23777778,130.4255556,8
GD McGrath,1,33.33,7
GD Pope,0,0,9
GD Putland,0.444444444,37.03666667,1
GDR Eranga,0,88.88,5
GE Kidd,2,100,1
GE Mathurin,6.657142857,66.13857143,0
GEF Barnett,26.625,129.365,0
GF Linde,12.16,121.538,7
GFB Scott,38,92.68,1
GG Robinson,0,0,6
GG Wagg,18.54428571,116.36,2
GG White,6.62875,92.5975,1
GH Bodi,28.71142857,109.7385714,1
GH Dockrell,2.38,37.16571429,8
GH O'Brien,7,87.5,5
GH Rhodes,5.33,100,1
GH Roderick,12.632,98.8,6
GH Vihari,22.068,101.368,6
GH Worker,27.86125,122.97,9
Ghias Salman,0,0,1
GHS Garton,0,100,0
Ghulam Hussain,0,33.33,6
Ghulam Mohammad,2.3,45.498,7
Ghulam Mudassar,0,0,6
Ghulam Murtaza,12.66,111.76,4
Ghulam Shabber,56,133.33,7
Ghulam Shabbir,5,125,6
Ghulam Yasin,10.95,67.7775,6
GI Daniel,8.5,174.995,7
GI Hume,2.4,50.416,6
GI Maiden,0,0,7
GJ Abrahams,13.37,72.385,7
GJ Bailey,25.26444444,126.2355556,7
GJ Batty,8.438888889,92.04777778,6
GJ Cloete,0,0,6
GJ Denton,6.666666667,187.5,1
GJ Dippenaar,12,150,1
GJ George,1,33.33,5
GJ Hopkins,29.75285714,135.2585714,5
GJ Kruis,35,125,9
GJ Maxwell,21.29571429,144.7971429,7
GJ McCarter,7,77.775,5
GJ Morgan,0,100,6
GJ Muchall,31.14111111,107.1766667,6
GJ Rudolph,14,105.8966667,2
GJ Snyman,6,96,2
GJ Sullivan,0,0,7
GJ Thompson,44,137.5,7
GJP Kruger,3.5,73.72,1
GK Amarasinghe,19,92.68,5
GK Berg,26.68166667,126.6633333,5
GK Chiranjeevi,11,78.57,1
GL Brophy,17.848,108.014,5
GL Cloete,14.164,93.876,8
GL van Buuren,30.24833333,107.5116667,1
GL Walker,0,0,5
GLB Lamplough,0,0,5
GM Andrew,17.58875,139.8475,0
GM Ewing,6.923333333,104.4666667,2
GM Hamilton,10.88666667,72.6,1
GM Hussain,4.163333333,51.99,8
GM Joseph,0,0,6
GM Lambert,0,0,9
GM Smith,19.70125,120.07125,7
GM Strydom,19.375,117.705,9
GM Thomson,21.866,122.3,1
GMC Mol,0,0,1
GN Addicott,24.725,98.5375,0
GN Nieuwoudt,14.65,62.10666667,6
GO Blair,0,83.33,8
GO Jones,19.9575,126.88125,7
Gohar Faiz,6.25,55.432,5
Golam Mabud,3,50,4
GP Azgaonkar,0,0,7
GP Hodnett,33.25,124.29,9
GP Lotter,19,100,0
GP Rees,14.1,96.19333333,7
GP Smith,26.21,121.898,2
GP Swann,20.6,125.478,5
GPNK Pathirana,4,54.165,6
GR Breese,19.43285714,134.6914286,9
GR Hay,15.55333333,104.0933333,1
GR Napier,17.81888889,150.7511111,5
GR Rabie,0.833333333,9.258333333,6
GR Todd,25.16666667,85.39333333,1
GRD Munasinghe,2.5,131.25,9
GS Ballance,21.33857143,119.1785714,7
GS Priyankara,0,50,7
GS Sandhu,2.4375,39.93,3
GSK de Silva,20.2,126.845,9
GSM Ekanayake,0,0,1
GT Aliseni,0,0,1
GT de Silva,14,96.14,5
GT Griffiths,0,42.855,0
GT Main,0,0,8
GT Park,24.488,124.54,6
GT Taylor,10,41.66,8
GTG Cork,5.83,93.05,5
Gul Mohammad,5,100,1
Gulbadin Naib,32.75833333,130.7733333,8
Gulraiz Sadaf,19.63625,99.47375,7
Gurdeep Singh,4.5,51.295,9
Gurinder Singh,26.29,109.6425,7
Gurkeerat Singh,21.87833333,117.6066667,7
Gurvinder Singh,3,50,7
GV Sarath Babu,9.5,65.905,1
